"","juror_id","venireperson","caused","state","defense","juror_not_struck","ammend_5","judgement","inn","bias_no_fair","bias_for_state","bias_a_g_state","bias_for_def","bias_a_g_def","bias_a_g_police","bias_for_police","cant_follow_law","attn","bop_100_percent","phys","agmt","vict","eye_witness","pun","pun_min","pun_max","esl","covid","med","prior_conviction","no_show","work_exempt","child_exempt","age_exempt","jur_age","jur_race","jur_gend","zip_code","four","defendants_name","defendants_race","defendants_gender","cause_number_f_xx_xxxxx","charge","verdict","punishment_number_years","probation","notes","age_group","peremptory_strike","jur_caused","jur_struck","jur_exempt","jur_disqualified","jur_biased","jur_pun","city","income_mean_household_income_hh_cnt","income_mean_nonfamily_income_hh_cnt","income_median_family_income_fam_cnt","income_median_household_income_hh_cnt","i_30","po_box","jur_race_w"
"2239",2355,"13","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",49,"Asian","Male","75229","5559","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"45 - 54","No","No","No","No","No","No","No","Dallas",167743,94593,112815,100144,"North","N","Asian"
"2240",2356,"14","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",53,"White","Male","75230","2647","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"45 - 54","State","No","Yes","No","No","No","No","Dallas",196645,85372,162696,91596,"North","N","White"
"2241",2357,"15","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",35,"White","Female","75238","3600","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"31 - 44","No","No","No","No","No","No","No","Dallas",107107,57091,100582,70593,"North","N","White"
"2242",2358,"16","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",62,"Black","Female","75241","5025","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"55 +","State","No","Yes","No","No","No","No","Dallas",44411,26003,38324,32313,"South","N","Black"
"2243",2359,"17","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",56,"Black","Male","75048","3961","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"55 +","No","No","No","No","No","No","No","Sachse",117453,97092,104655,102096,"North","N","Black"
"2244",2360,"18","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",46,"White","Female","75063","3448","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"45 - 54","No","No","No","No","No","No","No","Irving",118452,78615,116579,96053,"North","N","White"
"2245",2361,"19","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",55,"White","Female","75225","4002","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"55 +","No","No","No","No","No","No","No","Dallas",288854,125321,250001,161296,"North","N","White"
"2246",2362,"20","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",54,"White","Female","75080","5505","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"45 - 54","Defense","No","Yes","No","No","No","No","Richardson",101254,58591,101964,77736,"North","N","White"
"2247",2363,"21","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",20,"Black","Female","75104","5459","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"18 - 30","No","Yes","No","No","No","No","No","Cedar Hill",88892,54404,83143,73171,"South","N","Black"
"2248",2364,"22","1","0","0","Not a Juror","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",42,"Asian","Female","75080","2305","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"31 - 44","No","Yes","No","No","No","No","No","Richardson",101254,58591,101964,77736,"North","N","Asian"
"2249",2365,"23","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",38,"Other","Female","75253","6116","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"31 - 44","State","No","Yes","No","No","No","No","Dallas",56714,35439,48253,48174,"South","N","Other"
"2250",2366,"24","1","0","0","Not a Juror","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",27,"White","Male","75228",NA,"def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0","""threats"" written - doesn't consider threats to be assault?","18 - 30","No","Yes","No","No","No","No","No","Dallas",57260,42614,48542,42243,"North","N","White"
"2251",2367,"25","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",46,"Asian","Female","75080","7737","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"45 - 54","No","No","No","No","No","No","No","Richardson",101254,58591,101964,77736,"North","N","Asian"
"2252",2368,"26","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",50,"Black","Male","75115","1416","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"45 - 54","No","Yes","No","No","No","No","Yes","Desoto",86023,56361,82408,72084,"South","N","Black"
"2253",2369,"27","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",70,"White","Female","75230","4236","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"55 +","No","No","No","No","No","No","No","Dallas",196645,85372,162696,91596,"North","N","White"
"2254",2371,"29","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",38,"White","Female","75040","4080","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"31 - 44","No","Yes","No","Yes","No","No","No","Garland",76342,52894,68626,63924,"North","N","White"
"2255",2372,"30","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",56,"Black","Female","75216","6530","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"55 +","Defense","No","Yes","No","No","No","No","Dallas",39221,24677,35480,27288,"South","N","Black"
"2256",2373,"31","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",52,"Black","Male","75248","4735","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"45 - 54","Defense","No","Yes","No","No","No","No","Dallas",132866,83713,115484,86938,"North","N","Black"
"2257",2374,"32","0","1","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",64,"White","Female","75044","7555","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"55 +","State","No","Yes","No","No","No","No","Garland",93258,65129,76381,69254,"North","N","White"
"2258",2375,"33","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",60,"Hispanic","Female","75060","7263","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"55 +","Defense","No","Yes","No","No","No","No","Irving",70295,53509,58591,57907,"North","N","Hispanic"
"2259",2376,"34","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",55,"Hispanic","Female","75115","3810","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"55 +","Defense","No","Yes","No","No","No","No","Desoto",86023,56361,82408,72084,"South","N","Hispanic"
"2260",2377,"35","1","0","0","Not a Juror","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",65,"White","Other","75225","3621","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"55 +","No","Yes","No","No","No","No","No","Dallas",288854,125321,250001,161296,"North","N","White"
"2261",2378,"36","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44,"Other","Male","75248",NA,"def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"31 - 44","State","No","Yes","No","No","No","No","Dallas",132866,83713,115484,86938,"North","N","Other"
"2262",2379,"37","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",67,"Asian","Male","75182","2616","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"55 +","State","No","Yes","No","No","No","No","Sunnyvale",156708,112733,134083,136118,"South","N","Asian"
"2263",2380,"38","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",60,"Other","Male","75006","7702","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0","I believe just says ""disqualified"" not sure what to put","55 +","No","Yes","No","No","No","No","No","Carrollton",85788,66236,72325,64462,"North","N","Other"
"2264",2381,"39","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",31,"Hispanic","Male","75227",NA,"def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"31 - 44","No","No","No","No","No","No","No","Dallas",53687,40728,45896,43890,"South","N","Hispanic"
"2265",2382,"40","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",50,"White","Male","75043","1838","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"45 - 54","No","No","No","No","No","No","No","Garland",76268,49114,74232,63331,"North","N","White"
"2266",2385,"43","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",61,"Black","Male","75043","5413","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"55 +","No","No","No","No","No","No","No","Garland",76268,49114,74232,63331,"North","N","Black"
"2267",2386,"44","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",26,"White","Female","75061","7207","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"18 - 30","Defense","No","Yes","No","No","No","No","Irving",62461,48522,52135,49400,"North","N","White"
"2268",2387,"45","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",63,"White","Female","75081","5441","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"55 +","No","No","No","No","No","No","No","Richardson",93298,67961,89191,77174,"North","N","White"
"2269",2388,"46","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",29,"White","Male","75043","3526","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"18 - 30","No","No","No","No","No","No","No","Garland",76268,49114,74232,63331,"North","N","White"
"2270",2389,"47","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",63,"Black","Female","75227","5360","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"55 +","State","No","Yes","No","No","No","No","Dallas",53687,40728,45896,43890,"South","N","Black"
"2271",2390,"48","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",54,"Asian","Male","75044","4698","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"45 - 54","No","Yes","No","No","No","No","No","Garland",93258,65129,76381,69254,"North","N","Asian"
"2272",2391,"49","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",26,"Black","Male","75241","3768","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"18 - 30","No","No","No","No","No","No","No","Dallas",44411,26003,38324,32313,"South","N","Black"
"2273",2392,"50","1","0","0","Not a Juror","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",31,"White","Male","75211","1724","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0","also says ""threats""","31 - 44","No","Yes","No","No","No","No","No","Dallas",57611,47720,46409,44893,"South","N","White"
"2274",2393,"51","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",61,"Hispanic","Female","75104","5058","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"55 +","No","Yes","No","No","No","No","No","Cedar Hill",88892,54404,83143,73171,"South","N","Hispanic"
"2275",2394,"52","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",27,"White","Female","75230","1818","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"18 - 30","Defense","No","Yes","No","No","No","No","Dallas",196645,85372,162696,91596,"North","N","White"
"2276",2395,"53","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",25,"Other","Female","75043","6521","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0","1 double strike, so keeping 3 after 12; looks like you have a mark after juror 58","18 - 30","No","No","No","No","No","No","No","Garland",76268,49114,74232,63331,"North","N","Other"
"2277",2396,"54","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43,"Other","Female","75230","3203","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"31 - 44","State","No","Yes","No","No","No","No","Dallas",196645,85372,162696,91596,"North","N","Other"
"2278",2397,"55","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",66,"Other","Male","75150","1287","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"55 +","No","Yes","No","No","No","No","No","Mesquite",65031,45078,63203,54440,"South","N","Other"
"2279",2398,"61","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",22,"White","Male","75043","6227","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0","also says ""DNA""","18 - 30","No","Yes","No","No","No","Yes","No","Garland",76268,49114,74232,63331,"North","N","White"
"2280",2400,"64","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",54,"Black","Female","75232","3505","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"45 - 54","No","Yes","No","No","No","No","Yes","Dallas",52297,35480,44145,40103,"South","N","Black"
"2281",2402,"74","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",34,"Hispanic","Male","75040","5313","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"31 - 44","No","Yes","No","No","No","No","No","Garland",76342,52894,68626,63924,"North","N","Hispanic"
"2282",2403,"76","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",59,"White","Male","75041","4257","def_01","White","Male","trial_42","Sexual Assault","Guilty",100,"0",NA,"55 +","No","Yes","No","No","No","No","No","Garland",68301,66524,51842,50395,"North","N","White"
"2283",2404,"1","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",56,"White","Female","75233","2604","def_32","White","Male","trial_09","Child Sex Abuse","Not Guilty",0,"0","couldn't find verdict in court database","55 +","No","No","No","No","No","No","No","Dallas",62110,40800,55568,51062,"South","N","White"
"2284",2405,"2","1","0","0","Not a Juror","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",53,"White","Male","75208",NA,"def_32","White","Male","trial_09","Child Sex Abuse","Not Guilty",0,"0",NA,"45 - 54","No","Yes","No","No","No","No","No","Dallas",96005,78495,68440,63277,"Split","N","White"
"2285",2406,"3","1","0","0","Not a Juror","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",39,"White","Male","75231","4719","def_32","White","Male","trial_09","Child Sex Abuse","Not Guilty",0,"0",NA,"31 - 44","No","Yes","No","No","No","No","No","Dallas",68726,50055,44508,41806,"North","N","White"
"2286",2407,"4","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",48,"White","Female","75219","3274","def_32","White","Male","trial_09","Child Sex Abuse","Not Guilty",0,"0",NA,"45 - 54","No","No","No","No","No","No","No","Dallas",117631,95270,109526,72559,"North","N","White"
"2287",2408,"5","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",20,"Hispanic","Male","75217",NA,"def_32","White","Male","trial_09","Child Sex Abuse","Not Guilty",0,"0",NA,"18 - 30","Defense","No","Yes","No","No","No","No","Dallas",48362,31057,42598,40475,"South","N","Hispanic"
