"","juror_id","venireperson","caused","state","defense","juror_not_struck","ammend_5","judgement","inn","bias_no_fair","bias_for_state","bias_a_g_state","bias_for_def","bias_a_g_def","bias_a_g_police","bias_for_police","cant_follow_law","attn","bop_100_percent","phys","agmt","vict","eye_witness","pun","pun_min","pun_max","esl","covid","med","prior_conviction","no_show","work_exempt","child_exempt","age_exempt","jur_age","jur_race","jur_gend","zip_code","four","defendants_name","defendants_race","defendants_gender","cause_number_f_xx_xxxxx","voir_dire_date","charge","verdict","punishment_number_years","probation","notes","age_group","peremptory_strike","jur_caused","jur_struck","jur_exempt","jur_disqualified","jur_biased","jur_pun"
"2431",2431,"28","1","0","0","Not a Juror","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",55,"White","Male","75201","4892","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"55 +","No","Yes","No","No","No","No","No"
"2432",2432,"29","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",51,"White","Female","75228","3748","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"45 - 54","No","No","No","No","No","No","No"
"2433",2433,"30","1","0","0","Not a Juror","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",57,"White","Male","75238","3501","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"55 +","No","Yes","No","No","No","No","No"
"2434",2434,"31","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",42,"White","Male","75214","3150","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0","looks like ""dog"" is also written","31 - 44","No","Yes","No","No","No","No","No"
"2435",2435,"32","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43,"White","Male","75039",NA,"def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"31 - 44","Defense","No","Yes","No","No","No","No"
"2436",2436,"33","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",57,"White","Male","75052","600","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"55 +","No","No","No","No","No","No","No"
"2437",2437,"34","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",65,"Black","Male","75217","2034","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"55 +","No","No","No","No","No","No","No"
"2438",2438,"35","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",63,"White","Male","75001",NA,"def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"55 +","No","No","No","No","No","No","No"
"2439",2439,"36","1","0","0","Not a Juror","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",33,"Hispanic","Male","75041","5153","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"31 - 44","No","Yes","No","No","No","Yes","No"
"2440",2440,"37","1","0","0","Not a Juror","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",63,"White","Female","75219","2225","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"55 +","No","Yes","No","No","No","Yes","No"
"2441",2441,"38","1","0","0","Not a Juror","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",37,"Black","Female","75060","4891","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"31 - 44","No","Yes","No","No","No","No","No"
"2442",2442,"39","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",40,"Black","Male","75040","2800","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"31 - 44","No","Yes","No","No","No","Yes","No"
"2443",2443,"40","1","0","0","Not a Juror","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",68,"White","Male","75238","2161","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"55 +","No","Yes","No","No","No","No","No"
"2444",2444,"41","0","1","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",48,"Black","Female","75080","2912","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"45 - 54","State","No","Yes","No","No","No","No"
"2445",2445,"42","1","0","0","Not a Juror","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",33,"White","Male","75089","3566","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"31 - 44","No","Yes","No","No","No","No","No"
"2446",2446,"44","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",30,"Black","Female","75038","4813","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"31 - 44","Defense","No","Yes","No","No","No","No"
"2447",2447,"45","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",62,"White","Female","75225","7721","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"55 +","No","No","No","No","No","No","No"
"2448",2448,"46","1","0","0","Not a Juror","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",60,"White","Female","75209",NA,"def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"55 +","No","Yes","No","No","No","No","No"
"2449",2449,"47","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",50,"White","Female","75229",NA,"def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"45 - 54","Defense","No","Yes","No","No","No","No"
"2450",2450,"48","1","0","0","Not a Juror","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",42,"Asian","Male","75048","4488","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"31 - 44","No","Yes","No","No","No","No","No"
"2451",2451,"49","1","0","0","Not a Juror","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",24,"White","Male","75006","3826","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"18 - 30","No","Yes","No","No","No","Yes","No"
"2452",2452,"50","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",27,"Black","Female","75232","1414","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"18 - 30","State","No","Yes","No","No","No","No"
"2453",2453,"51","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",46,"Other","Other","75232","2754","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"45 - 54","No","Yes","No","No","No","No","No"
"2454",2454,"52","1","0","0","Not a Juror","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",41,"White","Male","75203","5008","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"31 - 44","No","Yes","No","No","No","Yes","No"
"2455",2455,"53","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",25,"White","Male","75001","3117","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"18 - 30","No","No","No","No","No","No","No"
"2456",2456,"54","1","0","0","Not a Juror","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",27,"White","Female","75206","6516","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"18 - 30","No","Yes","No","No","No","Yes","No"
"2457",2457,"55","1","0","0","Not a Juror","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",68,"White","Female","75080","2307","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"55 +","No","Yes","No","No","No","No","No"
"2458",2458,"56","1","0","0","Not a Juror","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",28,"White","Male","75229","2612","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"18 - 30","No","Yes","No","No","No","Yes","No"
"2459",2459,"57","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",64,"Hispanic","Female","75045","1232","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"55 +","Defense","No","Yes","No","No","No","No"
"2460",2460,"58","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",32,"White","Female","75234",NA,"def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"31 - 44","Defense","No","Yes","No","No","No","No"
"2461",2461,"59","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",27,"Black","Male","75088","7372","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"18 - 30","No","Yes","No","No","No","No","No"
"2462",2462,"60","1","0","0","Not a Juror","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",58,"White","Female","75150","3639","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"55 +","No","Yes","No","No","No","Yes","No"
"2463",2463,"61","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",38,"Asian","Male","75219","1380","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0","abbreviation is ""practicing doctor"" assuming agmt","31 - 44","No","Yes","No","No","No","No","No"
"2464",2464,"62","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",55,"White","Male","75209","5704","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"55 +","No","No","No","No","No","No","No"
"2465",2465,"63","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44,"White","Male","75214","3816","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"31 - 44","No","No","No","No","No","No","No"
"2466",2466,"64","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",67,"White","Male","75248","3930","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"55 +","Defense","No","Yes","No","No","No","No"
"2467",2467,"65","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",53,"White","Male","75219","3534","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"45 - 54","No","Yes","No","No","No","No","No"
"2468",2468,"66","1","0","0","Not a Juror","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",46,"Black","Male","75089","6779","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"45 - 54","No","Yes","No","No","No","Yes","No"
"2469",2469,"67","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",58,"White","Male","75089","6724","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"55 +","No","No","No","No","No","No","No"
"2470",2470,"68","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",29,"Hispanic","Female","75202",NA,"def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"18 - 30","Defense","No","Yes","No","No","No","No"
"2471",2471,"69","1","0","0","Not a Juror","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",48,"Black","Female","75038","7102","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"45 - 54","No","Yes","No","No","No","No","No"
"2472",2472,"70","1","0","0","Not a Juror","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",27,"Hispanic","Female","75061","7721","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"18 - 30","No","Yes","No","No","No","Yes","No"
"2473",2473,"71","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",39,"Black","Male","75181","4036","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"31 - 44","State","No","Yes","No","No","No","No"
"2474",2474,"72","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",33,"Asian","Female","75089","7401","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"31 - 44","No","Yes","No","No","No","No","No"
"2475",2475,"73","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",58,"White","Male","75229","3924","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"55 +","No","No","No","No","No","No","No"
"2476",2476,"74","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",65,"White","Male","75238","1847","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0","looks like ""men"" but could be ""min""","55 +","No","Yes","No","Yes","No","No","No"
"2477",2477,"75","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",27,"Asian","Female","75043",NA,"def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"18 - 30","State","No","Yes","No","No","No","No"
"2478",2478,"76","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",35,"White","Female","75206","6425","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0","3 double strikes here, and there weren't many left, so I'll keep everyone","31 - 44","No","No","No","No","No","No","No"
"2479",2479,"77","0","0","1","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",25,"White","Female","75226","3926","def_32","White","Male","trial_34",2018-11-09,"Child Sex Abuse","Not Guilty",0,"0",NA,"18 - 30","Defense","No","Yes","No","No","No","No"
"2480",2480,"1","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43,"Black","Female","75040","8104","def_27","Black","Male","trial_19",2015-12-17,"Child Sex Abuse","Guilty",2,"0",NA,"31 - 44","No","No","No","No","No","No","No"
"2481",2481,"2","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",54,"White","Female","75019","2683","def_27","Black","Male","trial_19",2015-12-17,"Child Sex Abuse","Guilty",2,"0",NA,"45 - 54","No","Yes","No","No","No","No","Yes"
"2482",2482,"3","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",51,"Black","Female","75115","7659","def_27","Black","Male","trial_19",2015-12-17,"Child Sex Abuse","Guilty",2,"0",NA,"45 - 54","No","Yes","No","No","No","No","Yes"
"2483",2483,"4","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",23,"Black","Male","75115","1481","def_27","Black","Male","trial_19",2015-12-17,"Child Sex Abuse","Guilty",2,"0",NA,"18 - 30","State","No","Yes","No","No","No","No"
"2484",2484,"5","0","0","0","Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",52,"Black","Female","75223","4023","def_27","Black","Male","trial_19",2015-12-17,"Child Sex Abuse","Guilty",2,"0",NA,"45 - 54","No","No","No","No","No","No","No"
"2485",2485,"6","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",37,"Hispanic","Male","75150","4871","def_27","Black","Male","trial_19",2015-12-17,"Child Sex Abuse","Guilty",2,"0",NA,"31 - 44","State","No","Yes","No","No","No","No"
"2486",2486,"7","0","1","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",28,"White","Male","75149","5011","def_27","Black","Male","trial_19",2015-12-17,"Child Sex Abuse","Guilty",2,"0",NA,"18 - 30","State","No","Yes","No","No","No","No"
"2487",2487,"8","1","0","0","Not a Juror","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",27,"Hispanic","Male","75060","6913","def_27","Black","Male","trial_19",2015-12-17,"Child Sex Abuse","Guilty",2,"0",NA,"18 - 30","No","Yes","No","No","Yes","No","No"
